date,max_temp,min_temp,avg_temp,year,avg_temp_for_the_year,f_max_temp,f_min_temp,f_avg_temp,max_temp_change,min_temp_change,avg_temp_change,csv_creation_time
2021-09-08 00:00:00+00:00,23.909,10.859,17.85,2021-01-01,16.029335,75.036,51.546,64.13,2.5,-2.55,0.535,2024-03-20 18:11:40
2021-09-09 00:00:00+00:00,25.858,12.759,19.148,2021-01-01,16.029335,78.544,54.966,66.466,1.949,1.9,1.298,2024-03-20 18:11:40
2021-09-10 00:00:00+00:00,25.009,15.809,20.004,2021-01-01,16.029335,77.016,60.456,68.007,-0.849,3.05,0.856,2024-03-20 18:11:40
2021-09-11 00:00:00+00:00,22.659,16.309,18.994,2021-01-01,16.029335,72.786,61.356,66.189,-2.35,0.5,-1.01,2024-03-20 18:11:40
2021-09-12 00:00:00+00:00,21.559,15.809,18.221,2021-01-01,16.029335,70.806,60.456,64.798,-1.1,-0.5,-0.773,2024-03-20 18:11:40
2021-09-13 00:00:00+00:00,19.358,12.359,16.096,2021-01-01,16.029335,66.844,54.246,60.973,-2.201,-3.45,-2.125,2024-03-20 18:11:40
2021-09-14 00:00:00+00:00,21.559,11.509,16.352,2021-01-01,16.029335,70.806,52.716,61.434,2.201,-0.85,0.256,2024-03-20 18:11:40
2021-09-15 00:00:00+00:00,24.708,14.559,18.858,2021-01-01,16.029335,76.474,58.206,65.944,3.149,3.05,2.506,2024-03-20 18:11:40
2021-09-16 00:00:00+00:00,18.509,15.609,17.35,2021-01-01,16.029335,65.316,60.096,63.23,-6.199,1.05,-1.508,2024-03-20 18:11:40
2021-09-17 00:00:00+00:00,17.059,12.159,14.646,2021-01-01,16.029335,62.706,53.886,58.363,-1.45,-3.45,-2.704,2024-03-20 18:11:40
2021-09-18 00:00:00+00:00,17.909,11.559,14.517,2021-01-01,16.029335,64.236,52.806,58.131,0.85,-0.6,-0.129,2024-03-20 18:11:40
2021-09-19 00:00:00+00:00,15.759,9.759,12.648,2021-01-01,16.029335,60.366,49.566,54.766,-2.15,-1.8,-1.869,2024-03-20 18:11:40
2021-09-20 00:00:00+00:00,15.208,7.258,11.65,2021-01-01,16.029335,59.374,45.064,52.97,-0.551,-2.501,-0.998,2024-03-20 18:11:40
2021-09-21 00:00:00+00:00,15.509,9.909,12.594,2021-01-01,16.029335,59.916,49.836,54.669,0.301,2.651,0.944,2024-03-20 18:11:40
2021-09-22 00:00:00+00:00,16.659,11.059,13.927,2021-01-01,16.029335,61.986,51.906,57.069,1.15,1.15,1.333,2024-03-20 18:11:40
2021-09-23 00:00:00+00:00,19.108,10.909,14.917,2021-01-01,16.029335,66.394,51.636,58.851,2.449,-0.15,0.99,2024-03-20 18:11:40
2021-09-24 00:00:00+00:00,17.259,11.708,14.838,2021-01-01,16.029335,63.066,53.074,58.708,-1.849,0.799,-0.079,2024-03-20 18:11:40
2021-09-25 00:00:00+00:00,21.009,14.509,17.479,2021-01-01,16.029335,69.816,58.116,63.462,3.75,2.801,2.641,2024-03-20 18:11:40
2021-09-26 00:00:00+00:00,23.858,13.109,18.244,2021-01-01,16.029335,74.944,55.596,64.839,2.849,-1.4,0.765,2024-03-20 18:11:40
2021-09-27 00:00:00+00:00,21.409,15.509,17.836,2021-01-01,16.029335,70.536,59.916,64.105,-2.449,2.4,-0.408,2024-03-20 18:11:40
2021-09-28 00:00:00+00:00,17.208,11.559,15.136,2021-01-01,16.029335,62.974,52.806,59.245,-4.201,-3.95,-2.7,2024-03-20 18:11:40
2021-09-29 00:00:00+00:00,16.409,10.708,13.788,2021-01-01,16.029335,61.536,51.274,56.818,-0.799,-0.851,-1.348,2024-03-20 18:11:40
2021-09-30 00:00:00+00:00,14.659,9.208,11.419,2021-01-01,16.029335,58.386,48.574,52.554,-1.75,-1.5,-2.369,2024-03-20 18:11:40
2021-10-01 00:00:00+00:00,17.659,7.708,12.436,2021-01-01,16.029335,63.786,45.874,54.385,3.0,-1.5,1.017,2024-03-20 18:11:40
2021-10-02 00:00:00+00:00,19.559,9.259,14.504,2021-01-01,16.029335,67.206,48.666,58.107,1.9,1.551,2.068,2024-03-20 18:11:40
2021-10-03 00:00:00+00:00,21.858,14.509,17.673,2021-01-01,16.029335,71.344,58.116,63.811,2.299,5.25,3.169,2024-03-20 18:11:40
2021-10-04 00:00:00+00:00,17.259,11.059,14.213,2021-01-01,16.029335,63.066,51.906,57.583,-4.599,-3.45,-3.46,2024-03-20 18:11:40
2021-10-05 00:00:00+00:00,15.759,11.009,12.917,2021-01-01,16.029335,60.366,51.816,55.251,-1.5,-0.05,-1.296,2024-03-20 18:11:40
2021-10-06 00:00:00+00:00,16.059,7.609,12.188,2021-01-01,16.029335,60.906,45.696,53.938,0.3,-3.4,-0.729,2024-03-20 18:11:40
2021-10-07 00:00:00+00:00,17.108,5.408,11.546,2021-01-01,16.029335,62.794,41.734,52.783,1.049,-2.201,-0.642,2024-03-20 18:11:40
2021-10-08 00:00:00+00:00,15.809,7.008,11.386,2021-01-01,16.029335,60.456,44.614,52.495,-1.299,1.6,-0.16,2024-03-20 18:11:40
2021-10-09 00:00:00+00:00,14.359,4.958,8.663,2021-01-01,16.029335,57.846,40.924,47.593,-1.45,-2.05,-2.723,2024-03-20 18:11:40
2021-10-10 00:00:00+00:00,13.409,2.309,7.411,2021-01-01,16.029335,56.136,36.156,45.34,-0.95,-2.649,-1.252,2024-03-20 18:11:40
2021-10-11 00:00:00+00:00,13.659,2.509,8.729,2021-01-01,16.029335,56.586,36.516,47.712,0.25,0.2,1.318,2024-03-20 18:11:40
2021-10-12 00:00:00+00:00,11.809,5.359,8.294,2021-01-01,16.029335,53.256,41.646,46.929,-1.85,2.85,-0.435,2024-03-20 18:11:40
2021-10-13 00:00:00+00:00,11.708,4.158,7.696,2021-01-01,16.029335,53.074,39.484,45.853,-0.101,-1.201,-0.598,2024-03-20 18:11:40
2021-10-14 00:00:00+00:00,12.809,8.208,10.513,2021-01-01,16.029335,55.056,46.774,50.923,1.101,4.05,2.817,2024-03-20 18:11:40
2021-10-15 00:00:00+00:00,13.759,6.658,10.408,2021-01-01,16.029335,56.766,43.984,50.734,0.95,-1.55,-0.105,2024-03-20 18:11:40
2021-10-16 00:00:00+00:00,11.159,5.408,8.386,2021-01-01,16.029335,52.086,41.734,47.095,-2.6,-1.25,-2.022,2024-03-20 18:11:40
2021-10-17 00:00:00+00:00,11.909,5.758,9.277,2021-01-01,16.029335,53.436,42.364,48.699,0.75,0.35,0.891,2024-03-20 18:11:40
2021-10-18 00:00:00+00:00,15.458,8.809,11.063,2021-01-01,16.029335,59.824,47.856,51.913,3.549,3.051,1.786,2024-03-20 18:11:40
2021-10-19 00:00:00+00:00,15.859,7.408,12.217,2021-01-01,16.029335,60.546,45.334,53.991,0.401,-1.401,1.154,2024-03-20 18:11:40
2021-10-20 00:00:00+00:00,18.858,12.909,15.734,2021-01-01,16.029335,65.944,55.236,60.321,2.999,5.501,3.517,2024-03-20 18:11:40
2021-10-21 00:00:00+00:00,16.409,6.808,12.502,2021-01-01,16.029335,61.536,44.254,54.504,-2.449,-6.101,-3.232,2024-03-20 18:11:40
2021-10-22 00:00:00+00:00,10.259,5.508,7.327,2021-01-01,16.029335,50.466,41.914,45.189,-6.15,-1.3,-5.175,2024-03-20 18:11:40
2021-10-23 00:00:00+00:00,10.909,3.408,6.888,2021-01-01,16.029335,51.636,38.134,44.398,0.65,-2.1,-0.439,2024-03-20 18:11:40
2021-10-24 00:00:00+00:00,11.958,1.309,6.279,2021-01-01,16.029335,53.524,34.356,43.302,1.049,-2.099,-0.609,2024-03-20 18:11:40
2021-10-25 00:00:00+00:00,11.359,2.559,6.448,2021-01-01,16.029335,52.446,36.606,43.606,-0.599,1.25,0.169,2024-03-20 18:11:40
2021-10-26 00:00:00+00:00,13.609,4.258,9.542,2021-01-01,16.029335,56.496,39.664,49.176,2.25,1.699,3.094,2024-03-20 18:11:40
2021-10-27 00:00:00+00:00,14.859,9.159,12.011,2021-01-01,16.029335,58.746,48.486,53.62,1.25,4.901,2.469,2024-03-20 18:11:40
2021-10-28 00:00:00+00:00,15.259,6.859,10.206,2021-01-01,16.029335,59.466,44.346,50.371,0.4,-2.3,-1.805,2024-03-20 18:11:40
2021-10-29 00:00:00+00:00,14.059,5.008,8.736,2021-01-01,16.029335,57.306,41.014,47.725,-1.2,-1.851,-1.47,2024-03-20 18:11:40
2021-10-30 00:00:00+00:00,14.659,5.158,9.652,2021-01-01,16.029335,58.386,41.284,49.374,0.6,0.15,0.916,2024-03-20 18:11:40
2021-10-31 00:00:00+00:00,16.909,9.809,12.638,2021-01-01,16.029335,62.436,49.656,54.748,2.25,4.651,2.986,2024-03-20 18:11:40
2021-11-01 00:00:00+00:00,12.259,8.609,10.248,2021-01-01,16.029335,54.066,47.496,50.446,-4.65,-1.2,-2.39,2024-03-20 18:11:40
2021-11-02 00:00:00+00:00,11.009,3.809,7.898,2021-01-01,16.029335,51.816,38.856,46.216,-1.25,-4.8,-2.35,2024-03-20 18:11:40
2021-11-03 00:00:00+00:00,10.458,3.559,6.611,2021-01-01,16.029335,50.824,38.406,43.9,-0.551,-0.25,-1.287,2024-03-20 18:11:40
2021-11-04 00:00:00+00:00,8.659,4.758,7.119,2021-01-01,16.029335,47.586,40.564,44.814,-1.799,1.199,0.508,2024-03-20 18:11:40
2021-11-05 00:00:00+00:00,9.708,6.859,7.819,2021-01-01,16.029335,49.474,44.346,46.074,1.049,2.101,0.7,2024-03-20 18:11:40
2021-11-06 00:00:00+00:00,11.309,7.109,8.881,2021-01-01,16.029335,52.356,44.796,47.986,1.601,0.25,1.062,2024-03-20 18:11:40
2021-11-07 00:00:00+00:00,10.159,7.109,8.575,2021-01-01,16.029335,50.286,44.796,47.435,-1.15,0.0,-0.306,2024-03-20 18:11:40
2021-11-08 00:00:00+00:00,10.259,7.058,8.394,2021-01-01,16.029335,50.466,44.704,47.109,0.1,-0.051,-0.181,2024-03-20 18:11:40
2021-11-09 00:00:00+00:00,10.809,4.859,7.858,2021-01-01,16.029335,51.456,40.746,46.144,0.55,-2.199,-0.536,2024-03-20 18:11:40
2021-11-10 00:00:00+00:00,8.359,1.259,4.129,2021-01-01,16.029335,47.046,34.266,39.432,-2.45,-3.6,-3.729,2024-03-20 18:11:40
2021-11-11 00:00:00+00:00,7.658,0.408,4.965,2021-01-01,16.029335,45.784,32.734,40.937,-0.701,-0.851,0.836,2024-03-20 18:11:40
2021-11-12 00:00:00+00:00,8.309,2.509,6.246,2021-01-01,16.029335,46.956,36.516,43.243,0.651,2.101,1.281,2024-03-20 18:11:40
2021-11-13 00:00:00+00:00,8.409,2.359,4.808,2021-01-01,16.029335,47.136,36.246,40.654,0.1,-0.15,-1.438,2024-03-20 18:11:40
2021-11-14 00:00:00+00:00,6.508,2.408,4.948,2021-01-01,16.029335,43.714,36.334,40.906,-1.901,0.049,0.14,2024-03-20 18:11:40
2021-11-15 00:00:00+00:00,6.458,4.109,5.377,2021-01-01,16.029335,43.624,39.396,41.679,-0.05,1.701,0.429,2024-03-20 18:11:40
2021-11-16 00:00:00+00:00,8.208,2.059,5.229,2021-01-01,16.029335,46.774,35.706,41.412,1.75,-2.05,-0.148,2024-03-20 18:11:40
2021-11-17 00:00:00+00:00,7.359,4.808,5.883,2021-01-01,16.029335,45.246,40.654,42.589,-0.849,2.749,0.654,2024-03-20 18:11:40
2021-11-18 00:00:00+00:00,9.659,5.508,7.692,2021-01-01,16.029335,49.386,41.914,45.846,2.3,0.7,1.809,2024-03-20 18:11:40
2021-11-19 00:00:00+00:00,12.059,9.059,10.921,2021-01-01,16.029335,53.706,48.306,51.658,2.4,3.551,3.229,2024-03-20 18:11:40
2021-11-20 00:00:00+00:00,11.059,9.059,10.296,2021-01-01,16.029335,51.906,48.306,50.533,-1.0,0.0,-0.625,2024-03-20 18:11:40
2021-11-21 00:00:00+00:00,9.059,3.908,7.358,2021-01-01,16.029335,48.306,39.034,45.244,-2.0,-5.151,-2.938,2024-03-20 18:11:40
2021-11-22 00:00:00+00:00,5.708,-0.492,2.673,2021-01-01,16.029335,42.274,31.114,36.811,-3.351,-4.4,-4.685,2024-03-20 18:11:40
2021-11-23 00:00:00+00:00,7.109,0.508,5.071,2021-01-01,16.029335,44.796,32.914,41.128,1.401,1.0,2.398,2024-03-20 18:11:40
2021-11-24 00:00:00+00:00,7.558,5.458,6.371,2021-01-01,16.029335,45.604,41.824,43.468,0.449,4.95,1.3,2024-03-20 18:11:40
2021-11-25 00:00:00+00:00,5.158,0.958,3.886,2021-01-01,16.029335,41.284,33.724,38.995,-2.4,-4.5,-2.485,2024-03-20 18:11:40
2021-11-26 00:00:00+00:00,5.558,0.558,2.59,2021-01-01,16.029335,42.004,33.004,36.662,0.4,-0.4,-1.296,2024-03-20 18:11:40
2021-11-27 00:00:00+00:00,3.259,-0.591,1.417,2021-01-01,16.029335,37.866,30.936,34.551,-2.299,-1.149,-1.173,2024-03-20 18:11:40
2021-11-28 00:00:00+00:00,3.259,-2.241,0.604,2021-01-01,16.029335,37.866,27.966,33.087,0.0,-1.65,-0.813,2024-03-20 18:11:40
2021-11-29 00:00:00+00:00,3.009,-0.591,1.021,2021-01-01,16.029335,37.416,30.936,33.838,-0.25,1.65,0.417,2024-03-20 18:11:40
2021-11-30 00:00:00+00:00,5.708,1.309,3.329,2021-01-01,16.029335,42.274,34.356,37.992,2.699,1.9,2.308,2024-03-20 18:11:40
2021-12-01 00:00:00+00:00,8.359,0.808,5.471,2021-01-01,16.029335,47.046,33.454,41.848,2.651,-0.501,2.142,2024-03-20 18:11:40
2021-12-02 00:00:00+00:00,5.808,-2.641,1.406,2021-01-01,16.029335,42.454,27.246,34.531,-2.551,-3.449,-4.065,2024-03-20 18:11:40
2021-12-03 00:00:00+00:00,3.059,-2.592,0.667,2021-01-01,16.029335,37.506,27.334,33.201,-2.749,0.049,-0.739,2024-03-20 18:11:40
2021-12-04 00:00:00+00:00,2.658,1.309,1.831,2021-01-01,16.029335,36.784,34.356,35.296,-0.401,3.901,1.164,2024-03-20 18:11:40
2021-12-05 00:00:00+00:00,1.509,0.609,0.994,2021-01-01,16.029335,34.716,33.096,33.789,-1.149,-0.7,-0.837,2024-03-20 18:11:40
2021-12-06 00:00:00+00:00,2.209,-2.441,-0.239,2021-01-01,16.029335,35.976,27.606,31.57,0.7,-3.05,-1.233,2024-03-20 18:11:40
2021-12-07 00:00:00+00:00,1.008,-2.441,-0.671,2021-01-01,16.029335,33.814,27.606,30.792,-1.201,0.0,-0.432,2024-03-20 18:11:40
2021-12-08 00:00:00+00:00,0.508,-2.041,-0.969,2021-01-01,16.029335,32.914,28.326,30.256,-0.5,0.4,-0.298,2024-03-20 18:11:40
2021-12-09 00:00:00+00:00,-0.641,-2.391,-1.842,2021-01-01,16.029335,30.846,27.696,28.684,-1.149,-0.35,-0.873,2024-03-20 18:11:40
2021-12-10 00:00:00+00:00,0.359,-5.542,-1.458,2021-01-01,16.029335,32.646,22.024,29.376,1.0,-3.151,0.384,2024-03-20 18:11:40
2021-12-11 00:00:00+00:00,0.408,-4.292,-1.675,2021-01-01,16.029335,32.734,24.274,28.985,0.049,1.25,-0.217,2024-03-20 18:11:40
2021-12-12 00:00:00+00:00,3.009,-1.141,0.967,2021-01-01,16.029335,37.416,29.946,33.741,2.601,3.151,2.642,2024-03-20 18:11:40
2021-12-13 00:00:00+00:00,7.458,2.759,5.606,2021-01-01,16.029335,45.424,36.966,42.091,4.449,3.9,4.639,2024-03-20 18:11:40
2021-12-14 00:00:00+00:00,7.609,5.958,6.771,2021-01-01,16.029335,45.696,42.724,44.188,0.151,3.199,1.165,2024-03-20 18:11:40
2021-12-15 00:00:00+00:00,8.859,6.458,7.736,2021-01-01,16.029335,47.946,43.624,45.925,1.25,0.5,0.965,2024-03-20 18:11:40
2021-12-16 00:00:00+00:00,8.708,3.509,6.721,2021-01-01,16.029335,47.674,38.316,44.098,-0.151,-2.949,-1.015,2024-03-20 18:11:40
2021-12-17 00:00:00+00:00,6.258,3.559,4.95,2021-01-01,16.029335,43.264,38.406,40.91,-2.45,0.05,-1.771,2024-03-20 18:11:40
2021-12-18 00:00:00+00:00,7.058,4.808,5.836,2021-01-01,16.029335,44.704,40.654,42.505,0.8,1.249,0.886,2024-03-20 18:11:40
2021-12-19 00:00:00+00:00,6.859,0.859,5.511,2021-01-01,16.029335,44.346,33.546,41.92,-0.199,-3.949,-0.325,2024-03-20 18:11:40
2021-12-20 00:00:00+00:00,3.809,-3.941,0.054,2021-01-01,16.029335,38.856,24.906,32.097,-3.05,-4.8,-5.457,2024-03-20 18:11:40
2021-12-21 00:00:00+00:00,0.558,-1.691,-0.458,2021-01-01,16.029335,33.004,28.956,31.176,-3.251,2.25,-0.512,2024-03-20 18:11:40
2021-12-22 00:00:00+00:00,-0.192,-3.741,-1.773,2021-01-01,16.029335,31.654,25.266,28.809,-0.75,-2.05,-1.315,2024-03-20 18:11:40
2021-12-23 00:00:00+00:00,1.359,-3.741,-1.177,2021-01-01,16.029335,34.446,25.266,29.881,1.551,0.0,0.596,2024-03-20 18:11:40
2021-12-24 00:00:00+00:00,3.559,-5.792,1.056,2021-01-01,16.029335,38.406,21.574,33.901,2.2,-2.051,2.233,2024-03-20 18:11:40
2021-12-25 00:00:00+00:00,-2.891,-8.042,-5.671,2021-01-01,16.029335,26.796,17.524,21.792,-6.45,-2.25,-6.727,2024-03-20 18:11:40
2021-12-26 00:00:00+00:00,-3.491,-10.792,-7.454,2021-01-01,16.029335,25.716,12.574,18.583,-0.6,-2.75,-1.783,2024-03-20 18:11:40
2021-12-27 00:00:00+00:00,-0.442,-7.192,-2.971,2021-01-01,16.029335,31.204,19.054,26.652,3.049,3.6,4.483,2024-03-20 18:11:40
2021-12-28 00:00:00+00:00,2.059,-3.791,-0.427,2021-01-01,16.029335,35.706,25.176,31.231,2.501,3.401,2.544,2024-03-20 18:11:40
2021-12-29 00:00:00+00:00,3.709,0.058,2.09,2021-01-01,16.029335,38.676,32.104,35.762,1.65,3.849,2.517,2024-03-20 18:11:40
2021-12-30 00:00:00+00:00,11.659,3.609,8.538,2021-01-01,16.029335,52.986,38.496,47.368,7.95,3.551,6.448,2024-03-20 18:11:40
2021-12-31 00:00:00+00:00,13.059,10.809,11.867,2021-01-01,16.029335,55.506,51.456,53.361,1.4,7.2,3.329,2024-03-20 18:11:40
2022-01-01 00:00:00+00:00,12.109,8.458,10.842,2022-01-01,15.222062,53.796,47.224,51.516,-0.95,-2.351,-1.025,2024-03-20 18:11:40
2022-01-02 00:00:00+00:00,11.708,7.708,9.619,2022-01-01,15.222062,53.074,45.874,49.314,-0.401,-0.75,-1.223,2024-03-20 18:11:40
2022-01-03 00:00:00+00:00,9.659,6.008,8.058,2022-01-01,15.222062,49.386,42.814,46.504,-2.049,-1.7,-1.561,2024-03-20 18:11:40
2022-01-04 00:00:00+00:00,7.258,3.908,5.965,2022-01-01,15.222062,45.064,39.034,42.737,-2.401,-2.1,-2.093,2024-03-20 18:11:40
2022-01-05 00:00:00+00:00,4.558,2.459,3.563,2022-01-01,15.222062,40.204,36.426,38.413,-2.7,-1.449,-2.402,2024-03-20 18:11:40
2022-01-06 00:00:00+00:00,2.809,-2.941,-0.191,2022-01-01,15.222062,37.056,26.706,31.656,-1.749,-5.4,-3.754,2024-03-20 18:11:40
2022-01-07 00:00:00+00:00,2.559,-1.541,0.596,2022-01-01,15.222062,36.606,29.226,33.073,-0.25,1.4,0.787,2024-03-20 18:11:40
2022-01-08 00:00:00+00:00,2.759,-1.591,0.419,2022-01-01,15.222062,36.966,29.136,32.754,0.2,-0.05,-0.177,2024-03-20 18:11:40
2022-01-09 00:00:00+00:00,3.109,-1.391,0.886,2022-01-01,15.222062,37.596,29.496,33.595,0.35,0.2,0.467,2024-03-20 18:11:40
2022-01-10 00:00:00+00:00,4.258,-2.191,2.302,2022-01-01,15.222062,39.664,28.056,36.144,1.149,-0.8,1.416,2024-03-20 18:11:40
2022-01-11 00:00:00+00:00,-0.542,-4.842,-2.262,2022-01-01,15.222062,31.024,23.284,27.928,-4.8,-2.651,-4.564,2024-03-20 18:11:40
2022-01-12 00:00:00+00:00,2.359,-2.491,0.309,2022-01-01,15.222062,36.246,27.516,32.556,2.901,2.351,2.571,2024-03-20 18:11:40
2022-01-13 00:00:00+00:00,5.458,2.809,3.859,2022-01-01,15.222062,41.824,37.056,38.946,3.099,5.3,3.55,2024-03-20 18:11:40
2022-01-14 00:00:00+00:00,6.908,0.558,4.621,2022-01-01,15.222062,44.434,33.004,40.318,1.45,-2.251,0.762,2024-03-20 18:11:40
2022-01-15 00:00:00+00:00,2.959,-1.591,0.244,2022-01-01,15.222062,37.326,29.136,32.439,-3.949,-2.149,-4.377,2024-03-20 18:11:40
2022-01-16 00:00:00+00:00,4.308,-0.942,1.577,2022-01-01,15.222062,39.754,30.304,34.839,1.349,0.649,1.333,2024-03-20 18:11:40
2022-01-17 00:00:00+00:00,5.859,-1.291,3.444,2022-01-01,15.222062,42.546,29.676,38.199,1.551,-0.349,1.867,2024-03-20 18:11:40
2022-01-18 00:00:00+00:00,5.609,-1.241,2.681,2022-01-01,15.222062,42.096,29.766,36.826,-0.25,0.05,-0.763,2024-03-20 18:11:40
2022-01-19 00:00:00+00:00,4.558,1.159,3.306,2022-01-01,15.222062,40.204,34.086,37.951,-1.051,2.4,0.625,2024-03-20 18:11:40
2022-01-20 00:00:00+00:00,4.258,-1.691,0.821,2022-01-01,15.222062,39.664,28.956,33.478,-0.3,-2.85,-2.485,2024-03-20 18:11:40
2022-01-21 00:00:00+00:00,2.809,-3.391,-0.4,2022-01-01,15.222062,37.056,25.896,31.28,-1.449,-1.7,-1.221,2024-03-20 18:11:40
2022-01-22 00:00:00+00:00,3.759,0.958,2.5,2022-01-01,15.222062,38.766,33.724,36.5,0.95,4.349,2.9,2024-03-20 18:11:40
2022-01-23 00:00:00+00:00,6.208,3.959,5.0,2022-01-01,15.222062,43.174,39.126,41.0,2.449,3.001,2.5,2024-03-20 18:11:40
2022-01-24 00:00:00+00:00,5.558,4.359,4.844,2022-01-01,15.222062,42.004,39.846,40.719,-0.65,0.4,-0.156,2024-03-20 18:11:40
2022-01-25 00:00:00+00:00,4.158,3.359,3.867,2022-01-01,15.222062,39.484,38.046,38.961,-1.4,-1.0,-0.977,2024-03-20 18:11:40
2022-01-26 00:00:00+00:00,3.759,2.109,3.036,2022-01-01,15.222062,38.766,35.796,37.465,-0.399,-1.25,-0.831,2024-03-20 18:11:40
2022-01-27 00:00:00+00:00,5.958,3.059,4.102,2022-01-01,15.222062,42.724,37.506,39.384,2.199,0.95,1.066,2024-03-20 18:11:40
2022-01-28 00:00:00+00:00,6.258,1.709,3.811,2022-01-01,15.222062,43.264,35.076,38.86,0.3,-1.35,-0.291,2024-03-20 18:11:40
2022-01-29 00:00:00+00:00,8.609,2.209,5.565,2022-01-01,15.222062,47.496,35.976,42.017,2.351,0.5,1.754,2024-03-20 18:11:40
2022-01-30 00:00:00+00:00,7.109,1.559,4.879,2022-01-01,15.222062,44.796,34.806,40.782,-1.5,-0.65,-0.686,2024-03-20 18:11:40
2022-01-31 00:00:00+00:00,3.408,-1.441,1.494,2022-01-01,15.222062,38.134,29.406,34.689,-3.701,-3.0,-3.385,2024-03-20 18:11:40
2022-02-01 00:00:00+00:00,5.758,-0.092,2.729,2022-01-01,15.222062,42.364,31.834,36.912,2.35,1.349,1.235,2024-03-20 18:11:40
2022-02-02 00:00:00+00:00,6.258,0.109,3.888,2022-01-01,15.222062,43.264,32.196,38.998,0.5,0.201,1.159,2024-03-20 18:11:40
2022-02-03 00:00:00+00:00,6.308,0.159,4.05,2022-01-01,15.222062,43.354,32.286,39.29,0.05,0.05,0.162,2024-03-20 18:11:40
2022-02-04 00:00:00+00:00,8.109,3.509,6.3,2022-01-01,15.222062,46.596,38.316,43.34,1.801,3.35,2.25,2024-03-20 18:11:40
2022-02-05 00:00:00+00:00,5.408,2.209,3.811,2022-01-01,15.222062,41.734,35.976,38.86,-2.701,-1.3,-2.489,2024-03-20 18:11:40
2022-02-06 00:00:00+00:00,7.508,2.759,5.129,2022-01-01,15.222062,45.514,36.966,41.232,2.1,0.55,1.318,2024-03-20 18:11:40
2022-02-07 00:00:00+00:00,5.958,1.559,3.315,2022-01-01,15.222062,42.724,34.806,37.967,-1.55,-1.2,-1.814,2024-03-20 18:11:40
2022-02-08 00:00:00+00:00,8.409,2.759,6.304,2022-01-01,15.222062,47.136,36.966,43.347,2.451,1.2,2.989,2024-03-20 18:11:40
2022-02-09 00:00:00+00:00,9.409,6.808,8.488,2022-01-01,15.222062,48.936,44.254,47.278,1.0,4.049,2.184,2024-03-20 18:11:40
2022-02-10 00:00:00+00:00,9.458,4.558,6.708,2022-01-01,15.222062,49.024,40.204,44.074,0.049,-2.25,-1.78,2024-03-20 18:11:40
2022-02-11 00:00:00+00:00,5.408,-1.441,3.281,2022-01-01,15.222062,41.734,29.406,37.906,-4.05,-5.999,-3.427,2024-03-20 18:11:40
2022-02-12 00:00:00+00:00,4.859,-3.291,0.356,2022-01-01,15.222062,40.746,26.076,32.641,-0.549,-1.85,-2.925,2024-03-20 18:11:40
2022-02-13 00:00:00+00:00,7.408,-1.091,2.948,2022-01-01,15.222062,45.334,30.036,37.306,2.549,2.2,2.592,2024-03-20 18:11:40
2022-02-14 00:00:00+00:00,12.409,3.408,7.144,2022-01-01,15.222062,54.336,38.134,44.859,5.001,4.499,4.196,2024-03-20 18:11:40
2022-02-15 00:00:00+00:00,8.759,4.408,6.254,2022-01-01,15.222062,47.766,39.934,43.257,-3.65,1.0,-0.89,2024-03-20 18:11:40
2022-02-16 00:00:00+00:00,10.708,5.109,7.398,2022-01-01,15.222062,51.274,41.196,45.316,1.949,0.701,1.144,2024-03-20 18:11:40
2022-02-17 00:00:00+00:00,11.909,4.708,7.238,2022-01-01,15.222062,53.436,40.474,45.028,1.201,-0.401,-0.16,2024-03-20 18:11:40
2022-02-18 00:00:00+00:00,10.309,3.059,6.352,2022-01-01,15.222062,50.556,37.506,43.434,-1.6,-1.649,-0.886,2024-03-20 18:11:40
2022-02-19 00:00:00+00:00,6.908,3.309,5.046,2022-01-01,15.222062,44.434,37.956,41.083,-3.401,0.25,-1.306,2024-03-20 18:11:40
2022-02-20 00:00:00+00:00,8.109,3.109,5.575,2022-01-01,15.222062,46.596,37.596,42.035,1.201,-0.2,0.529,2024-03-20 18:11:40
2022-02-21 00:00:00+00:00,9.009,2.509,5.313,2022-01-01,15.222062,48.216,36.516,41.563,0.9,-0.6,-0.262,2024-03-20 18:11:40
2022-02-22 00:00:00+00:00,7.458,3.408,5.431,2022-01-01,15.222062,45.424,38.134,41.776,-1.551,0.899,0.118,2024-03-20 18:11:40
2022-02-23 00:00:00+00:00,9.009,2.059,5.661,2022-01-01,15.222062,48.216,35.706,42.19,1.551,-1.349,0.23,2024-03-20 18:11:40
2022-02-24 00:00:00+00:00,10.409,1.209,5.927,2022-01-01,15.222062,50.736,34.176,42.669,1.4,-0.85,0.266,2024-03-20 18:11:40
2022-02-25 00:00:00+00:00,6.359,1.159,3.529,2022-01-01,15.222062,43.446,34.086,38.352,-4.05,-0.05,-2.398,2024-03-20 18:11:40
2022-02-26 00:00:00+00:00,6.558,-0.792,3.108,2022-01-01,15.222062,43.804,30.574,37.594,0.199,-1.951,-0.421,2024-03-20 18:11:40
2022-02-27 00:00:00+00:00,6.008,-2.791,0.817,2022-01-01,15.222062,42.814,26.976,33.471,-0.55,-1.999,-2.291,2024-03-20 18:11:40
2022-02-28 00:00:00+00:00,4.958,-2.842,0.346,2022-01-01,15.222062,40.924,26.884,32.623,-1.05,-0.051,-0.471,2024-03-20 18:11:40
